Location,Variant,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sweden,Gross Domestic Product (GDP),4667.62212525229,5067.58829079552,5945.30989910464,7192.89285389615,7971.03905940635,9979.86265358765,10725.7886431756,11300.8776251488,12453.8314032871,14672.6779029509,16863.9337345972,15374.511277707,13553.6175869765,12439.2578103764,12922.8323817242,13477.4675755013,17715.2803815647,21449.7961672206,24135.0672290451,25265.5995024277,30165.9761692928,31381.1201959736,32304.9089944144,24029.9890383898,25725.0184220743,29915.4619547967,32560.1645115217,29861.1100497123,30123.987227547,30561.5950310215,29291.5994583062,27004.7892375973,29632.7741880669,37036.7197903014,42505.7142827368,43091.5902183853,46231.9453276684,53299.9027034222,55709.7719798353,46181.8071838113,52066.0630028582,59560.9397814052,57068.1101872159,60254.3722136269,59282.7785839851,51018.0081612502,52066.4317373505,54043.3401740635
Switzerland,Gross Domestic Product (GDP),3934.66427651217,4688.55442865602,5706.0629817607,7623.32322304429,8744.61245866503,10001.3560952823,10462.5961918911,11199.3145744821,15710.8749242706,17702.0490198299,18879.2997690798,17256.7642279392,17616.024619348,17454.9883598046,16563.9578360727,16691.647570767,23787.9420763372,29618.8721682458,31845.6612570551,30528.9143083401,38663.452657374,38734.9995641284,39881.9996223682,38358.2950755807,42039.5354197166,48817.371314538,46747.0514799946,40401.3200639486,41466.9258516648,40613.9440183002,37957.1877075263,38684.0178093542,41609.4613791682,48400.0116018246,53647.9867068826,55152.5000656291,57596.9599766892,63479.3609479913,72503.323650754,69985.0695264374,74538.4498860241,88214.6910785979,83176.1780766632,84659.0153984938,86174.3050511326,81712.8806954762,79766.9465348685,80101.2041019419
Syrian Arab Republic,Gross Domestic Product (GDP),276.495724678801,313.895752496836,350.143569232703,362.326511317162,561.568117869441,704.712628493175,819.5944273737,867.303072125537,1005.65851467498,1168.30490052806,1472.00610452732,1822.77845346234,1839.15862658399,1890.81933775257,1876.84538745143,943.811862487024,885.650446564433,896.529919342465,1018.89097147987,852.053685219963,896.955768810637,971.219729393164,1095.3920423366,1146.74931738309,889.776504363127,944.31911435112,1026.70898320904,1066.23837523787,1119.60906119119,1111.77856783583,1198.33645350346,1252.96431301677,1274.70573796896,1197.65919154254,1378.46395128576,1552.2055373006,1750.4020990672,2051.24940297833,2585.81882780264,2598.41600345811,2876.71105265516,3225.31909223253,2293.65587538651,1363.82469010294,1203.68146093569,1018.95465058488,671.571040832814,831.060401347182
Tajikistan,Gross Domestic Product (GDP),538.235627766577,505.460952588759,360.240088724899,303.30451312816,240.103020083762,211.328003519822,176.518585721062,153.644654428707,216.816952168746,175.75222652297,138.458486091436,170.835753757111,189.375434670684,236.438121683019,309.274315880657,337.359323921095,404.275392271749,520.027520094552,706.07845169629,666.3315956936,738.347166219184,834.544312327597,954.718845962035,1040.15580095047,1104.50038025862,918.809429788463,795.963287006533,800.963060672885
Thailand,Gross Domestic Product (GDP),200.283246466788,202.549436977392,218.23686228256,281.351042667949,346.261362899263,366.534911616856,408.165543000994,464.308127512063,551.031761030976,614.810063072869,707.568826135028,747.068218343482,769.643694731094,826.858469628644,847.526552616112,774.635523543086,842.730884439413,970.464766578563,1163.79310835726,1341.9587367374,1563.38461990591,1768.24852721139,1998.30528379743,2208.34432793909,2490.31631140819,2845.41308847037,3042.90604712981,2467.4901849002,1845.46679572446,2032.99452108061,2007.56465954376,1893.1453765768,2096.05543060059,2358.92968155499,2659.83812201649,2893.64918221627,3368.95406830033,3972.2087087901,4378.68732167323,4212.05808056204,5075.30137551329,5491.15397853625,5859.8892151453,6168.40157300851,5953.78781758682,5846.39176291857,5979.29636962953,6595.00197610361
The former Yugoslav Republic of Macedonia,Gross Domestic Product (GDP),1459.39182315682,1462.87625851756,1377.41167182418,1493.65312674638,1796.23878777746,2373.38956338483,2333.31716125141,1956.88987503612,1871.5827672043,1908.52590603541,1854.150905652,1815.92456987069,1961.19624058772,2408.7983102764,2762.59429566961,3037.75992837341,3325.61245526517,4036.14337707714,4793.29183818386,4543.88983595974,4542.8999554205,5064.039708107,4698.69727698984,5211.49914785373,5469.21011414569,4840.31852832204,5128.01933679443,5414.61879598777
Timor-Leste,Gross Domestic Product (GDP),269.893297674128,300.912568805332,369.254184384836,411.882935805789,453.200690102768,502.62919030073,583.858505838459,545.833947251931,627.244111725232,434.929355739636,504.291257413031,580.019416692529,552.853014369605,565.49616902499,1081.97081964647,1766.93923236992,2534.61727068216,2705.25728164,4073.17757557207,2929.93478788412,3603.75728444084,5021.49832128909,5767.01128496836,4770.3272138849,3335.53028576517,2501.59835436112,1987.12485664132,2279.25320389937
Togo,Gross Domestic Product (GDP),145.388586783471,158.588089338281,179.584601139173,204.557134162854,267.567662073554,288.562269125214,268.937108114531,316.957983510497,383.858791372345,446.875203286552,482.78833236556,392.29276135535,327.121109069079,283.412008580945,258.086926577837,264.338005680954,362.62458833839,413.422126685761,486.047376806245,463.389231696125,543.203156855957,523.525622481539,536.417771498224,399.640928536297,302.407576070716,389.071789539977,413.247733197767,408.190938153135,374.391598523597,363.674765473093,299.411658318388,289.751267310421,323.467149321201,391.566709215589,407.607238971449,401.278919955766,402.463050654429,443.375770891694,537.226200785421,531.668390963669,526.84104950044,579.013058977504,564.697108881937,613.440162879495,632.063266901251,563.275509009398,589.427663926236,613.758638687202
Tonga,Gross Domestic Product (GDP),202.647869449719,226.461829177427,269.35548476885,395.398861514857,525.288693073521,481.290583243214,441.139437511181,495.378676598363,595.610032911391,632.841573278945,848.198003743063,876.096329485414,910.415365890102,914.735824852355,912.451831639134,778.826510385269,929.932038855631,1115.40638475492,1533.30050148437,1597.16083843714,1703.33548340938,2047.90799843572,2017.83581057579,1988.67741472128,2029.01281032593,2115.45244231707,2286.3767385144,2200.97991439656,1949.20729821952,2001.62950643884,1929.80376463885,1692.177114471,1829.49009641129,2078.11429002404,2370.21489987203,2588.54744386381,2868.31025760014,2979.59456570776,3320.14752663738,3148.2812530626,3590.21642650462,4286.30342425791,4436.89647293726,4181.52809142044,4118.13516681951,3777.58197135697,3747.69247043155,3949.82280160173
Trinidad and Tobago,Gross Domestic Product (GDP),866.51886968523,935.079847812409,1115.51740793547,1328.17592037185,2042.50417976945,2408.18131557758,2431.31343958346,3010.35235827033,3370.23820771489,4292.67653921248,5729.74936347506,6324.11951636799,7244.12413448179,6799.32037945174,6693.43966120789,6281.74120293076,4037.95999215124,4002.91710183939,3721.85885655575,3552.23033512463,4136.13848615705,4303.80683436658,4383.43745310408,3667.71352146165,3945.80788028594,4234.59778129414,4564.39231737759,4538.75578689459,4773.64665611798,5368.61257230491,6413.15658819111,6916.44666905939,7030.09838992415,8780.10578611969,10262.0052724882,12289.0408097517,14056.9058261561,16484.3194513795,21129.2327559399,14468.6069381077,16611.3997930466,19001.1596697422,19098.9409346214,19713.2881848385,20081.2290239727,17941.6891349443,16340.4231037002,16145.2507576714
Tunisia,Gross Domestic Product (GDP),312.258165383945,357.677166000602,464.606705731223,554.668778099186,704.39640521153,840.836419741444,856.062320682734,948.472236714462,1082.23220006264,1271.94652142553,1507.33585891194,1413.84509727102,1326.10077440741,1283.05446491206,1237.25263683841,1261.10466776313,1318.38043329074,1384.00143569092,1408.21945021827,1377.57777170266,1642.15296094371,1696.80430762945,1977.63856436788,1825.69081734499,1916.33832092765,2171.96948483117,2323.28252107617,2210.81874836492,2295.19653357386,2388.9943401544,2213.9447127706,2254.91366769385,2346.00235976845,2762.06203134348,3112.91609961255,3194.48016868673,3371.53845344842,3778.36007702861,4309.94727422924,4130.05380025061,4140.17146777402,4256.9652411793,4137.57231911176,4199.19321719819,4274.36106140011,3827.69009512226,3666.30025961633,3474.53839211777
Turkey,Gross Domestic Product (GDP),717.749990491645,661.022109198598,811.001567344558,994.351508477084,1339.54222405111,1635.67665087515,1828.59572236637,2038.74391636704,2200.7899935504,2937.32101048942,2153.50877441236,2173.76504360887,1930.51425843676,1803.72602434891,1716.38374488903,1883.71735459011,2079.58298942783,2348.21769273624,2402.68061570206,2783.29841410711,3846.70644455396,3791.42433945167,3928.51458051472,4383.98098848931,3124.43655137882,3985.28933486489,4203.81839376149,4329.56648767569,4496.0849490903,4108.2954600192,4316.42616921772,3119.63349963993,3660.0056772718,4718.50325533608,6040.72705821727,7384.35131787988,8034.86871103504,9709.48970913307,10850.6894496377,9036.50121855435,10672.0548210596,11341.1313406165,11720.3077018426,12542.9307598219,12127.2256708201,10984.7707618974,10862.6003994912,10546.0573758735
Turkmenistan,Gross Domestic Product (GDP),834.942968495249,800.131204450591,676.153183966132,683.191878745143,562.401733417859,520.490673109714,555.015365884688,615.613800467226,648.425782288401,863.593614546788,1092.15337028702,1479.73932399216,1887.19728738312,2418.89700270909,2583.20451378275,2981.53740336863,3370.85039808468,3795.82674029537,4382.00160984842,4036.45922281818,4439.20300021757,5649.97848562924,6675.27627586082,7304.42052462985,7962.36582439665,6477.94472568442,6387.48742110058,6584.69635697942
Turks and Caicos Islands,Gross Domestic Product (GDP),1735.32788922421,1913.10649756776,2094.72779466396,2281.15540319948,2480.68421052632,2708.35079413561,2971.59779860181,3268.20505373221,3594.49128030625,3931.82447687225,4279.21040031919,4612.5265970985,4951.69856865599,5305.38989502826,5698.49862561847,6141.78781822007,6658.09073417722,7235.65228873239,7890.22122472122,8548.38386130526,9168.17226454294,9756.28436834344,10286.8903454658,11089.6077307999,11779.7457696787,12425.2179102531,13404.5133408493,14237.4855396902,15492.967572305,16490.6842252575,16925.9436231654,17772.8413178103,16866.3375954374,17503.3592481845,19402.2217516382,21878.6206140351,26115.7467983503,27007.3234636871,29262.3599606526,23249.3221028269,22158.7344002065,22967.7468091141,22069.0933982918,22374.5620393863,24421.8263730401,26020.0355281167,27230.888252149,28689.1327653332
Tuvalu,Gross Domestic Product (GDP),353.987995883625,372.289182921222,406.038633345711,502.013137308828,526.985596221276,501.203772564015,490.081559068451,453.717741802235,488.502075004957,502.205843862199,533.604210206881,579.080682496025,456.967223708311,474.912814221121,508.945460531824,406.430162911589,499.645172691575,602.069729010511,847.184390221257,917.330940248072,1059.53574991409,1120.64855932642,1175.65916285096,1046.16250659099,1243.55289718982,1274.37745054314,1349.74052306681,1444.16909989725,1394.94542257554,1474.82622154694,1301.78932038539,1349.74868931219,1519.37938215264,1879.57534498235,2185.96727667379,2162.09713086959,2258.37576636481,2637.47564839077,2901.87663373299,2578.84322858817,2981.26473377599,3599.22786483765,3468.64120359493,3429.88626872551,3372.08890726242,3184.99864323172,3563.62111402041,3923.56119556268
Uganda,Gross Domestic Product (GDP),150.733399205152,162.062224446942,171.362547635829,195.314075366729,230.303084055115,257.8332372325,264.353989023181,276.337536111406,275.562560040378,253.295820699534,258.869258738252,285.301423717845,316.981873945388,339.889704360996,325.294358526425,323.845788682382,356.528953184522,385.112596930147,424.979839298312,362.348409821308,247.60180686484,194.025282117474,201.534188944346,201.565870977231,306.909908394313,347.850314837109,341.667030348744,356.783222036732,332.275183890026,305.683622275778,281.986614694347,283.51714372135,288.232982167384,294.25796436455,340.07063859613,390.910747086475,414.111379746092,492.229335450682,574.82648684686,581.509681061494,580.364538117537,612.149538566906,673.309134658461,684.705256864954,716.636917307376,625.183147438879,612.791914067758,646.217764904309
Ukraine,Gross Domestic Product (GDP),1819.36717163936,1716.41500955929,1582.3326673193,1392.29777059816,1099.43054549635,989.645376374594,912.293693990748,1034.8408285143,871.872324980804,663.522800949575,662.879461467274,812.124197596016,916.142922016579,1093.10091337947,1423.62587737786,1903.06565978896,2400.11624399409,3206.41407125304,4072.84944471636,2642.78133706561,2970.19113067804,3579.93974300926,3876.14816288838,4063.10444067594,2974.45803673657,2038.41578513341,2100.78212315664,2536.10774865781
United Arab Emirates,Gross Domestic Product (GDP),4531.93713656332,5244.82159300273,6616.20979203393,10745.1207921227,24967.881183527,26903.2291903757,30086.5686690391,33680.6017678735,28261.7657305036,33227.2014891794,42372.9670930232,44587.5447974768,39705.9356590247,34605.480061978,32123.6244514432,29570.6080887115,23357.3797485598,23617.5219513697,22193.8572170186,23921.3077215143,27612.447796522,26510.1874630832,26333.2590941919,25528.7090271834,25800.0138922294,27197.9015916429,28989.5340221567,29580.0613652816,27011.7712481405,28629.2916282413,33503.4849248228,31467.4495956174,31720.5444508604,33664.7884139387,36633.7044848127,39955.2857505578,42925.927326935,43230.2701834288,46356.899208849,33504.7729918952,35037.9064973831,40434.369472625,42086.6957764197,43315.1384190146,44443.0733616667,39122.0373132132,38517.8102404411,40698.8445306129
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product (GDP),2348.92510680777,2653.77647914812,3037.69424143379,3434.32430459973,3671.31542714563,4300.41359912858,4135.48759194381,4675.96624894096,5969.75156664349,7802.96807615722,10040.8692340745,9608.31854665767,9148.15590308382,8691.49905618931,8184.32156885891,8664.59721188738,10631.2445199771,13139.4947072052,16006.4144231578,16255.0903481892,19117.6990096644,19929.8447087957,20518.6971839278,18411.9544627769,19727.1769835849,23041.8815167674,24236.261674559,26625.8757053539,28040.0325499929,28399.6581250866,27958.7518921671,27488.1319581265,29873.3759255629,34305.4043124122,40139.2181286935,41883.3813162394,44360.0939211475,50220.7859421849,46784.6930245051,38179.4386596094,38746.201024816,41291.6154569975,41659.0143217317,42597.7374734711,46676.8812690398,44289.7540155371,40420.9845264354,39757.7061654369
United Republic of Tanzania: Mainland,Gross Domestic Product (GDP),178.989799867783,185.494549575393,204.453557486112,236.185813621649,274.651650747931,306.228832196988,321.335298041966,372.064851156679,431.986096989395,443.311659759631,500.033702641603,559.059572787644,573.316218462971,560.518396817594,499.12764275058,533.690242064392,365.723182733805,248.674267286037,281.186671446736,291.177459811784,276.977093663963,302.849794741882,260.570392380859,229.886024321638,229.72151859258,259.674032581833,312.143705356601,357.283927062958,382.484329936148,382.472976120384,391.336271919543,388.300032223873,393.14408985193,412.292671371114,440.495192351379,471.398782016007,463.756917133917,527.327356550239,650.821122393959,657.837622430663,693.86946785667,725.533450148211,812.2461842063,900.119803503929,947.721846163789,870.428459402639,875.864292800104,933.555309737895
United Republic of Tanzania: Zanzibar,Gross Domestic Product (GDP),200.914838475804,220.372749503974,213.970316547692,202.12579523605,198.811850222081,235.318646790497,295.286949594304,438.114805528583,324.765694189193,313.56092220404,325.096597477395,336.27851649057,337.361551273092,341.575966455307,379.878655374201,407.80582120422,445.492884453764,513.751621700908,599.194574522209,579.529370287334,587.272207771917,651.090213621666,758.51685250042,835.338027320856,936.247098982752,794.664303344069,822.700127732062,919.90451302498
United States,Gross Domestic Product (GDP),5121.00994259456,5508.56520057131,5995.30991476691,6621.38102788726,7113.77604197633,7686.42013101727,8467.81163999339,9321.99677811671,10430.7056009404,11543.6529364045,12435.8854703932,13827.0946740415,14281.6017205154,15376.0532888323,16923.9537939154,18017.211066732,18838.5481820395,19784.6712987017,21136.8645967926,22556.1077673206,23613.6109796086,24151.9104676764,25326.155685907,26377.0252052662,27735.3755286668,28757.7433567816,30033.5534416407,31519.2941502371,32890.8012820072,34535.5531899354,36358.0608458294,37148.4401547467,38038.8088635677,39507.4298164095,41750.7288695314,44172.5986586478,46384.6208942606,48077.4849429968,48497.372057843,47206.9515776589,48574.3404389983,49967.893888705,51692.2307887289,53194.6118365017,55148.6036020553,56947.909612566,58064.4730755071,60054.9412855313
Uruguay,Gross Domestic Product (GDP),903.140603600806,1081.71127517373,868.374996237935,1108.64185657838,1534.72544249825,1351.34289943409,1410.28579256453,1570.80047594705,1869.68177946318,2658.2365626802,3649.86462784352,4047.70481780399,3292.81434253135,1895.30219723942,1789.4381853882,1735.00137703507,2142.48274949793,2667.67933106054,2735.65117659166,2785.30059575209,2970.88475871777,3542.64374273761,4508.13463875846,5213.17260462752,6027.81179064532,6608.82790555461,6975.63225082582,7327.93185874105,7711.06429719068,7247.39417268063,6871.89579357219,6281.36799523143,4088.77165207916,3622.05875425745,4117.32181287945,5220.94561183596,5877.88471316227,7009.69532023559,9062.30626511615,9415.1714619981,11938.2342258562,14166.4907538483,15092.0936983989,16881.2029768437,16737.8757403398,15524.8590464417,15298.3472953712,17120.1842645208
Uzbekistan,Gross Domestic Product (GDP),720.461160673077,723.475443461397,642.018330794778,627.917043690584,595.043336507108,589.343140444809,598.892116022803,654.668102343113,621.551854389822,697.455298883073,553.718393146104,370.623839231336,387.148564098628,393.294524440049,462.022150362396,542.993459645032,646.265104968911,819.211544789793,1069.91658372015,1202.1848905449,1381.71952947812,1587.72722336843,1764.55940590395,1921.7623143948,2069.24168636715,2159.86041620827,2144.7534365533,1556.7591686243
Vanuatu,Gross Domestic Product (GDP),445.13866457641,466.547876898127,600.820693341885,709.94241537621,685.774732263081,804.071899304358,752.839373396824,764.942529462578,906.157764124657,1159.10380188389,1073.30557301687,911.233536398059,884.312412834506,921.959068700344,1097.2049091382,1019.53967698279,967.838831118511,1005.27141057453,1156.33515396433,1106.20782977161,1169.46913373488,1354.55884163738,1372.32276298578,1372.45217978932,1464.46705249298,1620.55060314952,1649.2820036431,1630.22588914206,1459.10822969101,1461.33317474901,1431.8108602991,1346.92332251873,1362.2651731756,1580.46202225768,1787.94702306529,1886.43278322706,2047.09720603787,2393.36726457511,2697.96226204028,2643.44059700459,2965.80141418193,3275.0929041043,3158.58688044147,3167.34305591771,3148.35026521321,2871.05259499795,2974.56448627607,3128.39372978115
Venezuela (Bolivarian Republic of),Gross Domestic Product (GDP),1193.51313856059,1272.44202537462,1361.63929512326,1576.81724926875,2349.52252428363,2404.37868292076,2674.89945794083,2997.98929485888,3165.8895247883,3784.44619147828,4506.50556159833,4922.14934378056,4895.02540456409,4755.22841096006,3396.30076625032,3424.8977723154,3259.07167166969,2520.75587335672,3081.57935408376,2137.24114610749,2368.16667321606,2544.07435445776,2810.9140916119,2732.27632362824,2631.04682711625,3375.10003790068,3013.48420684185,3714.28462554198,3875.22016938746,4077.32783347078,4783.76557041098,4926.59520660231,3655.81253625081,3228.99126626109,4271.29547710877,5432.82196441427,6735.79348458842,8318.81122040141,11214.6871510343,11523.2611870247,13566.3919286453,10741.5996398281,12754.9918148647,12248.1754543274,11818.5046838921,11053.5558980797,9230.06795354244,7977.35915414723
Viet Nam,Gross Domestic Product (GDP),63.9317417833554,67.976395289043,71.0640195850302,71.8878114421271,75.6314878802348,79.9616603055503,91.1664897241252,106.353068116342,125.577186000399,134.293208893724,44.0587150410235,33.8796678663326,38.4730561133142,56.432562398225,84.968744049043,78.5773943745564,80.982757634779,83.2711519460064,88.5954378002874,94.271357936404,94.8802576365111,109.692802796362,138.716935294319,181.654880044619,220.238925873237,275.751863112621,322.857523643088,346.578018818038,346.827243996423,361.295271083369,388.271903427764,402.825134805653,427.838026418729,477.989495716106,592.550265444497,683.596805372012,779.974893324258,901.324893182575,1143.26857509773,1210.691107313,1310.37027528799,1515.47992520504,1722.68393092336,1871.32549350299,2012.0462904122,2065.16925113196,2170.64804593685,2342.24400621131
Yemen,Gross Domestic Product (GDP),283.091337960385,334.757312874023,330.400588521356,336.82822979962,341.165588217567,339.602980643755,387.430165784141,458.455360012936,475.158173598264,429.147179631328,500.25837851882,607.81706209504,611.221505981165,647.337193432144,696.507585076437,780.166841842237,925.095006262396,1078.06713799472,1178.47279633965,1359.66497163633,1238.71995333103,1309.23205652985,1281.48584405164,1287.62779273083,1358.8852711135,1265.85836480869,990.492319020642,900.55257746002,989.605353962666
Yemen: Former Democratic Yemen,Gross Domestic Product (GDP),104.888469559809,94.7660598723826,104.057523926109,83.6212440829194,87.1026144163493,86.8675643327379,110.298711111496,132.566364812649,155.870235095554,163.251464417029,193.23793540025,215.204432945265,248.920036741826,254.052306249009,262.316950933705,247.394464888971,208.285266181537,207.79976561278,211.485188766348,230.858359101408,266.104383679799
Yemen: Former Yemen Arab Republic,Gross Domestic Product (GDP),84.2195608635006,98.1055237611465,140.659955972807,125.505355024297,149.245530953975,177.24569934291,188.985327498452,210.288455348606,224.40226028285,238.68374182349,257.943776907048,272.433010240031,297.340388838286,298.887949464785,296.149122828635,302.200758672868,305.028545325743,308.72891492993,312.342672252799,318.504054934197,381.878697126863
Zambia,Gross Domestic Product (GDP),0.369961432717748,0.364580094253935,414.248478832661,507.589145353079,603.690664456241,535.419094686901,547.516272834317,520.424522515629,563.149903007581,672.41563329714,732.671949707114,659.006650051839,678.0214013617,612.171450685544,473.982311006785,398.58682346297,293.61443428739,285.483371721708,456.684029582162,506.25019177884,472.740852042223,409.819967096236,391.292032563657,377.603450974581,411.063757230274,416.653823787334,382.916591845047,445.174851677806,355.542860072212,332.45908129926,341.900561721859,378.270944853864,377.129939114498,429.160969152799,530.279953406324,691.317302886591,1030.16133426145,1104.5822344954,1369.08255148724,1139.10743759572,1463.20232556473,1644.63854596249,1734.95317503514,1850.80391022924,1738.08985439479,1319.4206782882,1262.93462204492,1513.27622272209
