,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
40,188,Americas,Instant-replacement,Costa Rica,2.082265,2.07905,2.07619,2.073795,2.071825,2.070005,2.06837,2.066895,2.06557,2.064285,2.06309,2.062025,2.061105,2.06024,2.059385,2.05863,2.05797
41,384,Africa,Instant-replacement,Côte d'Ivoire,2.49091,2.4117,2.35402,2.309995,2.276125,2.2486,2.22285,2.200935,2.18168,2.16534,2.150525,2.138535,2.127485,2.117215,2.109465,2.102375,2.09591
42,191,Europe,Instant-replacement,Croatia,2.076695,2.075525,2.0744,2.07336,2.072325,2.07141,2.07056,2.069845,2.0692,2.068565,2.06799,2.067455,2.06693,2.066415,2.06599,2.06558,2.065355
43,192,Americas,Instant-replacement,Cuba,2.08027,2.079245,2.077635,2.076085,2.074615,2.073355,2.07223,2.07109,2.07009,2.069145,2.06828,2.06739,2.06657,2.065855,2.065235,2.064625,2.064075
44,531,Americas,Instant-replacement,Curaçao,2.082305,2.079455,2.07689,2.07466,2.072625,2.07084,2.069345,2.06797,2.066655,2.06542,2.064315,2.063315,2.06232,2.061405,2.060495,2.05976,2.05907
45,196,Asia,Instant-replacement,Cyprus,2.0835,2.08238,2.081405,2.08055,2.079865,2.0792,2.0786,2.078105,2.077585,2.077035,2.07661,2.07619,2.075845,2.0755,2.075125,2.07487,2.07456
46,203,Europe,Instant-replacement,Czechia,2.0723,2.07157,2.070735,2.06991,2.069135,2.068415,2.06779,2.06722,2.066675,2.06615,2.065685,2.065195,2.064745,2.06437,2.06399,2.063625,2.063465
47,208,Europe,Instant-replacement,Denmark,2.069985,2.068355,2.066975,2.06587,2.064855,2.063965,2.06319,2.062485,2.06184,2.06126,2.06078,2.06033,2.059885,2.059505,2.059165,2.05883,2.058525
48,262,Africa,Instant-replacement,Djibouti,2.3561,2.325155,2.29761,2.27284,2.250265,2.22938,2.20965,2.193385,2.178725,2.164835,2.152705,2.14195,2.132145,2.12485,2.11822,2.11273,2.107575
49,214,Americas,Instant-replacement,Dominican Republic,2.121225,2.113315,2.10677,2.101275,2.09718,2.09355,2.09041,2.0874,2.084705,2.0821,2.07983,2.077755,2.075765,2.073955,2.072175,2.07052,2.068855
50,218,Americas,Instant-replacement,Ecuador,2.118905,2.11008,2.10281,2.09666,2.091495,2.08704,2.08325,2.080125,2.077305,2.074855,2.072545,2.07055,2.06863,2.066955,2.065395,2.06396,2.062705
51,818,Africa,Instant-replacement,Egypt,2.11868,2.1112,2.10524,2.10051,2.096535,2.09348,2.09099,2.088965,2.08758,2.086335,2.085315,2.08448,2.083695,2.082945,2.08238,2.081855,2.08251
52,222,Americas,Instant-replacement,El Salvador,2.106495,2.09831,2.092855,2.088315,2.08456,2.081235,2.07842,2.07588,2.07356,2.07171,2.069965,2.0684,2.06692,2.06559,2.06432,2.06314,2.062085
53,226,Africa,Instant-replacement,Equatorial Guinea,2.40896,2.34599,2.288435,2.239475,2.199415,2.171325,2.14672,2.12651,2.116235,2.10821,2.1009,2.09418,2.088885,2.084575,2.08053,2.0767,2.07317
54,232,Africa,Instant-replacement,Eritrea,2.1981,2.16386,2.13871,2.120455,2.10705,2.09974,2.094125,2.08984,2.086415,2.08361,2.08168,2.079885,2.07841,2.07707,2.07587,2.07478,2.073765
55,233,Europe,Instant-replacement,Estonia,2.08091,2.07939,2.077835,2.07635,2.074965,2.073855,2.072755,2.07178,2.07089,2.069995,2.06923,2.068505,2.067865,2.067295,2.06676,2.06624,2.06578
56,748,Africa,Instant-replacement,Swaziland,2.270725,2.22603,2.195705,2.16948,2.147695,2.12992,2.11913,2.110635,2.103585,2.09718,2.09128,2.08601,2.082165,2.07881,2.075685,2.072635,2.06972
57,231,Africa,Instant-replacement,Ethiopia,2.2493,2.201525,2.169065,2.14457,2.125935,2.1149,2.106215,2.099345,2.093655,2.088985,2.08503,2.081995,2.07927,2.07688,2.0748,2.07275,2.070845
58,242,Oceania,Instant-replacement,Fiji,2.12032,2.1135,2.109545,2.106205,2.103285,2.10063,2.098305,2.096265,2.09439,2.09269,2.09135,2.09004,2.0888,2.0876,2.086445,2.085355,2.08425
59,246,Europe,Instant-replacement,Finland,2.05973,2.058465,2.057385,2.056335,2.055405,2.054575,2.053785,2.0531,2.05246,2.05186,2.051305,2.05079,2.05034,2.049915,2.04955,2.049215,2.048895
60,250,Europe,Instant-replacement,France,2.06723,2.06561,2.064215,2.062915,2.061835,2.060825,2.059955,2.0591,2.058405,2.05778,2.057155,2.056595,2.056075,2.055605,2.055205,2.054825,2.054475
61,254,Americas,Instant-replacement,French Guiana,2.077565,2.07538,2.07327,2.07142,2.06967,2.068045,2.066585,2.065175,2.06386,2.06271,2.06161,2.06059,2.05961,2.0587,2.05788,2.05713,2.056435
62,258,Oceania,Instant-replacement,French Polynesia,2.07241,2.07048,2.06882,2.067365,2.066015,2.06488,2.06377,2.06279,2.061975,2.06123,2.060545,2.05988,2.05919,2.058665,2.058105,2.057585,2.057135
63,266,Africa,Instant-replacement,Gabon,2.211845,2.189305,2.168585,2.150225,2.13556,2.12746,2.12056,2.11397,2.10804,2.10257,2.097555,2.093685,2.090235,2.08693,2.08377,2.08072,2.077725
64,270,Africa,Instant-replacement,Gambia,2.33719,2.309225,2.283015,2.25995,2.23952,2.221395,2.205085,2.190145,2.176375,2.16494,2.154335,2.144125,2.134605,2.12649,2.119415,2.11253,2.10643
65,268,Asia,Instant-replacement,Georgia,2.114245,2.10802,2.10251,2.097395,2.09307,2.09145,2.08996,2.08862,2.08739,2.086235,2.085145,2.084195,2.083405,2.082675,2.081975,2.081245,2.080635
66,276,Europe,Instant-replacement,Germany,2.070645,2.06969,2.06878,2.0679,2.067105,2.066285,2.06553,2.06483,2.064195,2.063635,2.063065,2.06255,2.062145,2.061685,2.06129,2.060935,2.060565
67,288,Africa,Instant-replacement,Ghana,2.322565,2.282215,2.248305,2.219705,2.19632,2.17812,2.16256,2.14944,2.138405,2.12902,2.12067,2.115765,2.11147,2.10761,2.104485,2.101365,2.0989
68,300,Europe,Instant-replacement,Greece,2.08068,2.07931,2.07804,2.07682,2.07568,2.074645,2.073675,2.07278,2.07192,2.071185,2.07056,2.069985,2.069455,2.068955,2.06851,2.068165,2.067775
69,308,Americas,Instant-replacement,Grenada,2.09133,2.08722,2.083705,2.08081,2.0782,2.07601,2.07433,2.072785,2.071425,2.070165,2.069005,2.06789,2.06687,2.065895,2.065045,2.06429,2.06357
70,312,Americas,Instant-replacement,Guadeloupe,2.06368,2.06128,2.059155,2.05728,2.055575,2.054055,2.052705,2.051455,2.0504,2.049455,2.04855,2.04775,2.04702,2.046315,2.045685,2.045125,2.04462
71,316,Oceania,Instant-replacement,Guam,2.08905,2.08659,2.08433,2.082275,2.080385,2.078585,2.076935,2.075355,2.073965,2.072665,2.07142,2.07028,2.06923,2.068255,2.06733,2.06646,2.06573
72,320,Americas,Instant-replacement,Guatemala,2.13943,2.125845,2.115165,2.107455,2.10095,2.095455,2.09063,2.086495,2.082835,2.07959,2.076915,2.074465,2.0722,2.0702,2.06836,2.066715,2.06514
73,324,Africa,Instant-replacement,Guinea,2.3615,2.284155,2.219995,2.1723,2.140625,2.117375,2.100785,2.08736,2.079885,2.074085,2.069525,2.065585,2.062475,2.059725,2.057635,2.055845,2.054175
74,624,Africa,Instant-replacement,Guinea-Bissau,2.43685,2.37465,2.32162,2.27369,2.23356,2.20002,2.17263,2.15193,2.134685,2.1203,2.108565,2.098565,2.092645,2.08756,2.083505,2.079815,2.07696
75,328,Americas,Instant-replacement,Guyana,2.161095,2.151405,2.143695,2.136205,2.129995,2.123475,2.117715,2.112695,2.107845,2.10335,2.10058,2.098205,2.09595,2.09392,2.092085,2.09048,2.088895
76,332,Americas,Instant-replacement,Haiti,2.329755,2.29304,2.26209,2.2359,2.21517,2.19708,2.181725,2.168,2.1565,2.145995,2.138655,2.132245,2.126475,2.121335,2.11694,2.11293,2.1094
77,340,Americas,Instant-replacement,Honduras,2.16186,2.148175,2.136865,2.12734,2.119315,2.112935,2.107235,2.10206,2.0975,2.093285,2.089425,2.08603,2.08283,2.08009,2.077515,2.075185,2.072955
78,344,Asia,Instant-replacement,"China, Hong Kong SAR",2.079075,2.07834,2.07762,2.07689,2.076165,2.07557,2.074965,2.07444,2.073925,2.07341,2.07299,2.07253,2.0721,2.07175,2.07137,2.071035,2.0707
79,348,Europe,Instant-replacement,Hungary,2.079235,2.07847,2.07766,2.076745,2.07591,2.07508,2.07424,2.073455,2.07273,2.07206,2.071515,2.070955,2.070415,2.069945,2.06951,2.06905,2.068565
80,352,Europe,Instant-replacement,Iceland,2.06422,2.06319,2.06234,2.06148,2.06071,2.05997,2.059315,2.058745,2.058185,2.05771,2.057255,2.056835,2.05643,2.05605,2.055705,2.055395,2.055155
81,356,Asia,Instant-replacement,India,2.25911,2.230475,2.205825,2.183385,2.1643,2.150435,2.142925,2.136505,2.13115,2.12663,2.12262,2.11958,2.116795,2.11416,2.111775,2.10968,2.10758
82,360,Asia,Instant-replacement,Indonesia,2.141235,2.12992,2.120605,2.11245,2.105485,2.10127,2.097715,2.094495,2.091785,2.089445,2.087315,2.08536,2.08398,2.082565,2.081165,2.08003,2.07889
83,364,Asia,Instant-replacement,Iran (Islamic Republic of),2.094875,2.087675,2.082155,2.078535,2.07553,2.073105,2.070965,2.069195,2.067595,2.06623,2.0651,2.064125,2.063205,2.06236,2.061585,2.060845,2.06023
84,368,Asia,Instant-replacement,Iraq,2.167015,2.15195,2.13941,2.130925,2.12376,2.1176,2.112165,2.10764,2.103835,2.10045,2.09751,2.095305,2.093255,2.0915,2.089735,2.088215,2.087035
85,372,Europe,Instant-replacement,Ireland,2.07358,2.06217,2.06096,2.05987,2.058885,2.057955,2.057095,2.05636,2.055665,2.055025,2.054455,2.05393,2.053435,2.053005,2.05259,2.052185,2.05186
86,376,Asia,Instant-replacement,Israel,2.066145,2.06502,2.064035,2.06305,2.062145,2.061315,2.06048,2.0598,2.0591,2.058485,2.05789,2.057365,2.056875,2.05643,2.05609,2.05566,2.055325
87,380,Europe,Instant-replacement,Italy,2.07575,2.07446,2.07336,2.07231,2.07143,2.070605,2.06981,2.069175,2.068545,2.067985,2.067445,2.066975,2.066555,2.06617,2.065815,2.06546,2.06517
88,388,Americas,Instant-replacement,Jamaica,2.111115,2.10587,2.10147,2.09788,2.094485,2.091305,2.088345,2.08557,2.082855,2.080385,2.078085,2.076085,2.07417,2.07238,2.07061,2.069045,2.06757
89,392,Asia,Instant-replacement,Japan,2.07076,2.069315,2.068045,2.06681,2.065745,2.064715,2.063815,2.06294,2.06219,2.061495,2.060875,2.060335,2.0598,2.059335,2.058875,2.058485,2.05813
90,400,Asia,Instant-replacement,Jordan,2.11087,2.10432,2.099015,2.094375,2.09043,2.087145,2.0845,2.082165,2.080115,2.078245,2.07647,2.074925,2.073455,2.07216,2.071065,2.07,2.069015
91,398,Asia,Instant-replacement,Kazakhstan,2.11084,2.10559,2.101345,2.09756,2.09436,2.09148,2.08904,2.087065,2.085215,2.08354,2.081985,2.080465,2.079045,2.077775,2.076565,2.075525,2.07459
92,404,Africa,Instant-replacement,Kenya,2.199925,2.178465,2.159015,2.141775,2.128735,2.121505,2.11453,2.107805,2.10199,2.096705,2.0921,2.08861,2.085415,2.08242,2.07964,2.076905,2.074305
93,296,Oceania,Instant-replacement,Kiribati,2.20437,2.176795,2.16203,2.148975,2.13948,2.13119,2.123805,2.117905,2.112955,2.108475,2.104275,2.100925,2.097995,2.09518,2.09256,2.09006,2.087645
94,408,Asia,Instant-replacement,Dem. People's Republic of Korea,2.13187,2.12121,2.11299,2.10644,2.1009,2.096175,2.092605,2.08941,2.08647,2.0839,2.081635,2.079525,2.077605,2.07595,2.074375,2.072915,2.071615
95,410,Asia,Instant-replacement,Republic of Korea,2.087525,2.085855,2.084285,2.08277,2.081365,2.08019,2.0792,2.078305,2.07746,2.076715,2.076065,2.07545,2.074855,2.074355,2.073935,2.073545,2.073175
96,414,Asia,Instant-replacement,Kuwait,2.074335,2.07115,2.06861,2.066435,2.064555,2.062945,2.06161,2.06064,2.059795,2.05905,2.05834,2.057735,2.05711,2.05656,2.056055,2.05562,2.055205
97,417,Asia,Instant-replacement,Kyrgyzstan,2.11769,2.11141,2.1057,2.100995,2.097015,2.093575,2.09039,2.088025,2.085845,2.083945,2.08203,2.080375,2.078765,2.0773,2.076,2.074775,2.073705
98,418,Asia,Instant-replacement,Lao People's Democratic Republic,2.207205,2.17339,2.14919,2.132275,2.120285,2.11162,2.10542,2.10022,2.096445,2.09326,2.09039,2.08787,2.08551,2.083325,2.081265,2.079325,2.077475
99,428,Europe,Instant-replacement,Latvia,2.083065,2.081585,2.07995,2.078435,2.076915,2.07552,2.07429,2.073015,2.07193,2.070875,2.069985,2.06919,2.06846,2.067705,2.067055,2.06642,2.065765
100,422,Asia,Instant-replacement,Lebanon,2.083995,2.08151,2.079,2.07665,2.074515,2.072605,2.070825,2.069135,2.067605,2.066125,2.06479,2.063615,2.062425,2.06138,2.06036,2.0595,2.058635
101,426,Africa,Instant-replacement,Lesotho,2.3306,2.275525,2.2322,2.196785,2.16636,2.14085,2.120755,2.1094,2.102015,2.09554,2.08969,2.084315,2.07992,2.076655,2.07356,2.07061,2.067805
102,430,Africa,Instant-replacement,Liberia,2.31789,2.2534,2.203815,2.170615,2.145915,2.12768,2.113845,2.106115,2.10012,2.095625,2.091895,2.08888,2.086655,2.084695,2.082975,2.081485,2.080155
103,434,Africa,Instant-replacement,Libya,2.136705,2.128175,2.12098,2.114805,2.109575,2.105175,2.10136,2.098395,2.09571,2.093555,2.09147,2.08973,2.08806,2.086695,2.085385,2.084215,2.083785
104,440,Europe,Instant-replacement,Lithuania,2.07695,2.075855,2.07461,2.07332,2.07206,2.070875,2.06973,2.068715,2.067715,2.06676,2.066015,2.065235,2.06456,2.063855,2.063265,2.062645,2.062105
105,442,Europe,Instant-replacement,Luxembourg,2.06217,2.060625,2.059185,2.057805,2.05661,2.055465,2.05441,2.05345,2.05259,2.05182,2.05111,2.05044,2.049855,2.04932,2.048785,2.048335,2.047945
106,446,Asia,Instant-replacement,"China, Macao SAR",2.06049,2.059755,2.059,2.058325,2.057665,2.057115,2.056645,2.056165,2.05571,2.05528,2.054895,2.05453,2.05422,2.053875,2.053595,2.05333,2.053085
107,450,Africa,Instant-replacement,Madagascar,2.20001,2.16117,2.13495,2.114415,2.09881,2.08896,2.08133,2.07545,2.070425,2.066235,2.06293,2.06025,2.05796,2.055905,2.05414,2.052445,2.050915
108,454,Africa,Instant-replacement,Malawi,2.257865,2.225075,2.1976,2.176015,2.16119,2.15057,2.14124,2.13189,2.12306,2.11512,2.10837,2.103345,2.09879,2.094465,2.090435,2.086585,2.08288
109,458,Asia,Instant-replacement,Malaysia,2.08997,2.087395,2.085195,2.08355,2.08219,2.08085,2.07969,2.07861,2.07768,2.076695,2.07595,2.0753,2.07463,2.07405,2.073485,2.07298,2.072505
110,462,Asia,Instant-replacement,Maldives,2.094255,2.086885,2.08341,2.080375,2.076455,2.07532,2.074395,2.07368,2.073075,2.072545,2.07206,2.071585,2.07116,2.070765,2.07042,2.070095,2.069785
111,466,Africa,Instant-replacement,Mali,2.463255,2.391295,2.33472,2.286925,2.249825,2.21946,2.195065,2.176615,2.16122,2.14827,2.137115,2.12784,2.119695,2.1145,2.11026,2.1063,2.102965
112,470,Europe,Instant-replacement,Malta,2.07602,2.074965,2.073945,2.072975,2.07227,2.07158,2.07091,2.07037,2.069755,2.06925,2.068765,2.06827,2.06788,2.067545,2.0672,2.06686,2.06652
113,474,Americas,Instant-replacement,Martinique,2.06507,2.062375,2.060015,2.05791,2.05607,2.05441,2.05291,2.051705,2.05053,2.049505,2.048555,2.04771,2.04691,2.04618,2.045535,2.04499,2.04445
114,478,Africa,Instant-replacement,Mauritania,2.337165,2.312725,2.291305,2.27185,2.2546,2.238635,2.22385,2.210105,2.198375,2.18749,2.17748,2.16761,2.15883,2.150885,2.14346,2.1367,2.13168
115,480,Africa,Instant-replacement,Mauritius,2.081705,2.07833,2.07542,2.0732,2.07116,2.06921,2.067405,2.06573,2.06414,2.062655,2.061255,2.06005,2.058915,2.057785,2.05675,2.05573,2.054805
116,175,Africa,Instant-replacement,Mayotte,2.047875,2.046025,2.044645,2.043365,2.042255,2.0412,2.04027,2.03947,2.03862,2.037965,2.037375,2.036805,2.036265,2.035765,2.03529,2.034845,2.03443
117,484,Americas,Instant-replacement,Mexico,2.10265,2.096975,2.09224,2.088155,2.084615,2.081445,2.078675,2.076195,2.07415,2.07217,2.07046,2.06885,2.06733,2.06595,2.06468,2.063425,2.062365
118,583,Oceania,Instant-replacement,Micronesia (Fed. States of),2.19231,2.169155,2.158095,2.14786,2.140285,2.133175,2.12666,2.120725,2.11628,2.11208,2.108065,2.10426,2.101235,2.09841,2.095875,2.093505,2.091115
119,498,Europe,Instant-replacement,Republic of Moldova,2.0972,2.093695,2.090785,2.088175,2.085925,2.08383,2.081905,2.080545,2.079215,2.07801,2.07684,2.075775,2.07473,2.07374,2.07282,2.072045,2.071355
120,496,Asia,Instant-replacement,Mongolia,2.094785,2.084895,2.07878,2.07372,2.0693,2.065675,2.0626,2.05983,2.05774,2.055835,2.054115,2.05249,2.051005,2.0496,2.0483,2.047095,2.04612
121,499,Europe,Instant-replacement,Montenegro,2.082085,2.070185,2.068715,2.06743,2.066395,2.065485,2.064705,2.06402,2.063535,2.063125,2.06281,2.062465,2.06222,2.06202,2.061945,2.06182,2.062775
122,504,Africa,Instant-replacement,Morocco,2.135195,2.12059,2.10974,2.102505,2.096755,2.09217,2.08838,2.085205,2.082565,2.080645,2.07883,2.077345,2.076,2.074815,2.07383,2.07298,2.072545
